SALES,STATUS,QUANTITYORDERED,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,COUNTRY,DEALSIZE
2400.0,Shipped,24,4,11,2004,Classic Cars,USA,Small
2524.8599999999997,Shipped,39,4,11,2004,Classic Cars,USA,Small
4136.0,Shipped,55,4,11,2004,Classic Cars,Austria,Medium
4068.7000000000003,Shipped,46,1,1,2005,Classic Cars,Finland,Medium
5000.0,Shipped,50,1,2,2005,Classic Cars,Finland,Medium
4700.0,Shipped,47,1,3,2005,Classic Cars,Sweden,Medium
9048.16,Shipped,97,2,4,2005,Classic Cars,France,Large
3200.0,Shipped,32,2,5,2005,Classic Cars,Austria,Medium
3500.0,Shipped,35,1,1,2003,Trucks and Buses,Norway,Medium
4900.0,Shipped,49,1,3,2003,Trucks and Buses,USA,Medium
3800.0,Shipped,38,2,5,2003,Trucks and Buses,Spain,Medium
3200.0,Shipped,32,3,7,2003,Trucks and Buses,USA,Medium
3400.0,Shipped,34,3,9,2003,Trucks and Buses,Singapore,Medium
3570.12,Resolved,36,4,10,2003,Trucks and Buses,Austria,Medium
4480.32,Shipped,48,4,11,2003,Trucks and Buses,Australia,Medium
2033.64,Shipped,21,4,11,2003,Trucks and Buses,USA,Small
1960.14,Shipped,21,4,11,2003,Trucks and Buses,France,Small
3400.0,Shipped,34,4,12,2003,Trucks and Buses,Canada,Medium
4600.0,Shipped,46,1,1,2004,Trucks and Buses,USA,Medium
3200.0,Shipped,32,1,3,2004,Trucks and Buses,USA,Medium
2900.0,Shipped,29,2,5,2004,Trucks and Buses,USA,Medium
4100.0,Shipped,41,2,6,2004,Trucks and Buses,Japan,Medium
4164.12,Shipped,43,3,7,2004,Trucks and Buses,Australia,Medium
2400.0,Shipped,24,3,8,2004,Trucks and Buses,Italy,Small
4100.0,Shipped,41,3,9,2004,Trucks and Buses,Sweden,Medium
4508.0,Shipped,46,4,10,2004,Trucks and Buses,France,Medium
3200.0,Shipped,32,4,10,2004,Trucks and Buses,USA,Medium
2200.0,Shipped,22,4,11,2004,Trucks and Buses,USA,Small
1167.25,Shipped,29,4,11,2004,Trucks and Buses,USA,Small
2083.2000000000003,Shipped,42,4,11,2004,Trucks and Buses,Australia,Small
3822.0,Shipped,39,4,12,2004,Trucks and Buses,USA,Medium
2700.0,Shipped,27,1,1,2005,Trucks and Buses,Australia,Medium
4704.0,Shipped,48,1,2,2005,Trucks and Buses,USA,Medium
2467.8999999999996,Shipped,29,1,3,2005,Trucks and Buses,Australia,Small
2700.0,Shipped,27,2,5,2005,Trucks and Buses,Canada,Medium
5400.0,In Process,54,2,5,2005,Trucks and Buses,Spain,Large
2600.0,Shipped,26,1,3,2003,Classic Cars,USA,Medium
3400.0,Shipped,34,2,5,2003,Classic Cars,France,Medium
2500.0,Shipped,25,3,7,2003,Classic Cars,France,Medium
2300.0,Shipped,23,3,9,2003,Classic Cars,Australia,Small
2800.0,Shipped,28,4,10,2003,Classic Cars,Denmark,Medium
3500.0,Shipped,35,4,11,2003,Classic Cars,Canada,Medium
4400.0,Shipped,44,4,11,2003,Classic Cars,Norway,Medium
2200.0,Shipped,22,4,11,2003,Classic Cars,USA,Medium
4200.0,Shipped,42,4,12,2003,Classic Cars,USA,Medium
2900.0,Shipped,29,1,1,2004,Classic Cars,Spain,Medium
3200.0,Shipped,32,1,2,2004,Classic Cars,Switzerland,Medium
4100.0,Shipped,41,2,4,2004,Classic Cars,Japan,Medium
2600.0,Cancelled,26,2,6,2004,Classic Cars,UK,Medium
2100.0,Shipped,21,3,7,2004,Classic Cars,Italy,Small
3400.0,Shipped,34,3,8,2004,Classic Cars,USA,Medium
4100.0,Shipped,41,3,8,2004,Classic Cars,Switzerland,Medium
3700.0,Shipped,37,4,10,2003,Classic Cars,Norway,Medium
3700.0,Shipped,37,4,10,2004,Classic Cars,Germany,Medium
4100.0,Shipped,41,4,11,2004,Classic Cars,USA,Medium
4600.0,Shipped,46,4,11,2004,Classic Cars,USA,Medium
4000.0,Shipped,40,4,11,2004,Classic Cars,Australia,Medium
4196.8,Shipped,43,4,12,2004,Classic Cars,France,Medium
2611.8,Shipped,30,1,1,2005,Classic Cars,USA,Small
3500.0,Shipped,35,1,2,2005,Classic Cars,Finland,Medium
3375.72,Shipped,36,1,3,2005,Classic Cars,USA,Medium
6100.0,Disputed,61,2,4,2005,Classic Cars,Denmark,Large
3800.0,Shipped,38,2,5,2005,Classic Cars,Austria,Medium
3900.0,Shipped,39,1,1,2003,Vintage Cars,USA,Medium
3288.7799999999997,Shipped,33,1,3,2003,Vintage Cars,USA,Medium
3200.0,Shipped,32,2,5,2003,Vintage Cars,Australia,Medium
3100.0,Shipped,31,3,7,2003,Vintage Cars,Australia,Medium
5000.0,Shipped,50,3,9,2003,Vintage Cars,USA,Medium
4389.12,Shipped,48,4,10,2003,Vintage Cars,USA,Medium
4300.0,Shipped,43,4,11,2003,Vintage Cars,Italy,Medium
2183.25,Shipped,25,4,11,2003,Vintage Cars,USA,Small
2800.0,Shipped,28,4,11,2003,Vintage Cars,Australia,Medium
3600.0,Shipped,36,4,12,2003,Vintage Cars,Spain,Medium
2413.2599999999998,Shipped,27,1,1,2004,Vintage Cars,USA,Small
2500.0,Shipped,25,1,3,2004,Vintage Cars,France,Small
4000.0,Shipped,40,2,4,2004,Vintage Cars,Spain,Medium
3248.7,Shipped,34,2,6,2004,Vintage Cars,Denmark,Medium
5000.0,Shipped,50,3,8,2004,Vintage Cars,Italy,Medium
3800.0,Shipped,38,3,9,2004,Vintage Cars,Norway,Medium
3535.35,Shipped,37,4,10,2004,Vintage Cars,France,Medium
3843.3399999999997,Shipped,43,4,10,2004,Vintage Cars,USA,Medium
3710.9,Shipped,43,4,11,2004,Vintage Cars,USA,Medium
4375.98,Shipped,46,4,11,2004,Vintage Cars,UK,Medium
1516.62,Shipped,42,4,11,2004,Vintage Cars,USA,Small
2509.0,Shipped,50,4,12,2004,Vintage Cars,France,Small
4400.0,Shipped,44,1,1,2005,Vintage Cars,USA,Large
2515.3199999999997,Shipped,27,1,2,2005,Vintage Cars,Spain,Small
3500.0,Shipped,35,1,3,2005,Vintage Cars,Australia,Medium
4873.05,In Process,51,2,5,2005,Vintage Cars,USA,Medium
2055.7400000000002,Shipped,41,1,1,2003,Vintage Cars,USA,Small
2354.88,Shipped,48,1,3,2003,Vintage Cars,USA,Small
2309.58,Shipped,42,2,5,2003,Vintage Cars,Spain,Small
2113.3700000000003,Shipped,49,3,7,2003,Vintage Cars,Australia,Small
1746.6,Shipped,30,3,9,2003,Vintage Cars,USA,Small
2304.45,Shipped,45,4,10,2003,Vintage Cars,USA,Small
2122.08,Shipped,48,4,11,2003,Vintage Cars,Italy,Small
1742.4,Shipped,32,4,11,2003,Vintage Cars,USA,Small
2455.02,Shipped,46,4,11,2003,Vintage Cars,Australia,Small
3053.2799999999997,Shipped,48,4,12,2003,Vintage Cars,Spain,Medium
1423.2900000000002,Shipped,33,1,1,2004,Vintage Cars,USA,Small
1504.1200000000001,Shipped,31,1,3,2004,Vintage Cars,France,Small
1164.4,Shipped,20,2,4,2004,Vintage Cars,Spain,Small
1500.75,Shipped,29,2,6,2004,Vintage Cars,Denmark,Small
1557.36,Shipped,27,3,8,2004,Vintage Cars,Italy,Small
1345.68,Shipped,24,3,9,2004,Vintage Cars,Norway,Small
1795.24,Shipped,37,4,10,2004,Vintage Cars,France,Small
1105.25,Shipped,25,4,10,2004,Vintage Cars,USA,Small
2364.88,Shipped,41,4,11,2004,Vintage Cars,USA,Small
2427.03,Shipped,27,4,11,2004,Vintage Cars,UK,Small
1237.95,Shipped,21,4,11,2004,Vintage Cars,Australia,Small
1593.02,Shipped,22,4,12,2004,Vintage Cars,France,Small
3156.16,Shipped,32,1,1,2005,Vintage Cars,USA,Medium
1320.75,Shipped,25,1,2,2005,Vintage Cars,USA,Small
4200.0,Shipped,42,1,3,2005,Vintage Cars,Australia,Medium
1293.75,In Process,25,2,5,2005,Vintage Cars,USA,Small
3700.0,Shipped,37,1,3,2003,Classic Cars,UK,Medium
2600.0,Shipped,26,2,5,2003,Classic Cars,France,Medium
4380.2,Shipped,44,3,7,2003,Classic Cars,France,Medium
4700.0,Shipped,47,3,9,2003,Classic Cars,Australia,Medium
4300.0,Shipped,43,4,10,2003,Classic Cars,Denmark,Medium
4200.0,Shipped,42,4,11,2003,Classic Cars,USA,Medium
4200.0,Shipped,42,4,11,2003,Classic Cars,Norway,Medium
2900.0,Shipped,29,4,11,2003,Classic Cars,USA,Medium
4000.0,Shipped,40,4,12,2003,Classic Cars,USA,Medium
3800.0,Shipped,38,1,1,2004,Classic Cars,Spain,Medium
3800.0,Shipped,38,1,2,2004,Classic Cars,USA,Medium
2100.0,Shipped,21,2,4,2004,Classic Cars,France,Small
2400.0,Cancelled,24,2,6,2004,Classic Cars,UK,Medium
3600.0,Shipped,36,3,7,2004,Classic Cars,Italy,Medium
2300.0,Shipped,23,3,8,2004,Classic Cars,USA,Small
2000.0,Shipped,20,3,9,2004,Classic Cars,Singapore,Small
3200.0,Shipped,32,4,10,2003,Classic Cars,Norway,Medium
2900.0,Shipped,29,4,10,2004,Classic Cars,Spain,Small
4400.0,Shipped,44,4,11,2004,Classic Cars,USA,Medium
4400.0,Shipped,44,4,11,2004,Classic Cars,USA,Medium
3600.0,Shipped,36,4,11,2004,Classic Cars,France,Medium
2758.7,Resolved,49,1,1,2005,Classic Cars,USA,Small
1449.76,Shipped,34,1,2,2005,Classic Cars,Spain,Small
5900.0,On Hold,59,2,4,2005,Classic Cars,USA,Large
3700.0,Shipped,37,2,5,2005,Classic Cars,Austria,Medium
3600.0,Shipped,36,1,2,2003,Planes,Italy,Medium
4300.0,Shipped,43,2,4,2003,Planes,Austria,Medium
2100.0,Shipped,21,2,6,2003,Planes,USA,Small
3200.0,Shipped,32,3,8,2003,Planes,USA,Medium
3800.0,Shipped,38,4,10,2003,Planes,Finland,Medium
4300.0,Cancelled,43,4,10,2003,Planes,Sweden,Medium
4200.0,Shipped,42,4,11,2003,Planes,France,Medium
3200.0,Shipped,32,4,11,2003,Planes,UK,Medium
4200.0,Shipped,42,4,11,2003,Planes,Philippines,Large
3100.0,Shipped,31,1,1,2004,Planes,Japan,Medium
4900.0,Shipped,49,1,2,2004,Planes,USA,Medium
4500.0,Shipped,45,2,5,2004,Planes,USA,Large
4900.0,Cancelled,49,2,6,2004,Planes,Spain,Medium
4100.0,Shipped,41,3,7,2004,Planes,USA,Medium
4500.0,Shipped,45,3,8,2004,Planes,Norway,Medium
3600.0,Shipped,36,3,9,2004,Planes,Germany,Medium
3900.0,Shipped,39,4,10,2004,Planes,USA,Large
2700.0,Shipped,27,4,11,2004,Planes,UK,Medium
2500.0,Resolved,25,4,11,2004,Planes,Denmark,Small
4100.0,Shipped,41,4,11,2004,Planes,Belgium,Medium
3881.2799999999997,Shipped,39,4,12,2004,Planes,UK,Medium
1611.3999999999999,Shipped,28,1,1,2005,Planes,Finland,Small
1364.25,Resolved,25,1,3,2005,Planes,Spain,Small
3300.0,Shipped,33,1,3,2005,Planes,France,Medium
3400.0,Shipped,34,2,4,2005,Planes,USA,Medium
2400.0,Shipped,24,2,5,2005,Planes,Italy,Medium
3000.0,Shipped,30,1,1,2003,Vintage Cars,USA,Medium
4200.0,Shipped,42,1,3,2003,Vintage Cars,UK,Medium
2100.0,Shipped,21,2,5,2003,Vintage Cars,USA,Small
3400.0,Shipped,34,3,9,2003,Vintage Cars,USA,Medium
2900.0,Shipped,29,4,10,2003,Vintage Cars,USA,Medium
2400.0,Shipped,24,4,11,2003,Vintage Cars,Italy,Medium
4400.0,Shipped,44,4,11,2003,Vintage Cars,USA,Large
2100.0,Shipped,21,4,11,2003,Vintage Cars,Australia,Medium
3300.0,Shipped,33,4,12,2003,Vintage Cars,USA,Medium
3000.0,Shipped,30,1,1,2004,Vintage Cars,Spain,Medium
2600.0,Shipped,26,1,3,2004,Vintage Cars,France,Medium
4100.0,Shipped,41,2,4,2004,Vintage Cars,France,Large
2600.0,Shipped,26,3,8,2004,Vintage Cars,Italy,Medium
3200.0,Shipped,32,3,9,2004,Vintage Cars,Singapore,Medium
4300.0,Shipped,43,4,10,2003,Vintage Cars,UK,Large
4800.0,Shipped,48,4,10,2004,Vintage Cars,USA,Large
3257.76,Shipped,44,4,11,2004,Vintage Cars,USA,Medium
4500.0,Shipped,45,4,11,2004,Vintage Cars,France,Large
3700.0,Resolved,37,1,1,2005,Vintage Cars,USA,Medium
3900.0,Shipped,39,1,2,2005,Vintage Cars,Spain,Medium
7600.0,On Hold,76,2,4,2005,Vintage Cars,USA,Large
3700.0,In Process,37,2,5,2005,Vintage Cars,Australia,Medium
3130.82,Shipped,38,1,3,2003,Classic Cars,Philippines,Medium
3112.3399999999997,Shipped,43,2,5,2003,Classic Cars,France,Medium
3806.88,Shipped,48,3,7,2003,Classic Cars,USA,Medium
2142.14,Shipped,26,3,9,2003,Classic Cars,USA,Small
3364.9,Shipped,38,4,10,2003,Classic Cars,USA,Medium
1262.8,Shipped,20,4,11,2003,Classic Cars,Austria,Small
1626.24,Shipped,22,4,11,2003,Classic Cars,Norway,Small
4088.7,Shipped,45,4,11,2003,Classic Cars,USA,Medium
3846.15,Shipped,45,4,12,2003,Classic Cars,Spain,Medium
1339.8,Shipped,20,1,1,2004,Classic Cars,Spain,Small
3039.9600000000005,Shipped,47,1,2,2004,Classic Cars,Switzerland,Medium
3400.32,Shipped,46,2,4,2004,Classic Cars,Finland,Medium
1930.39,Cancelled,23,2,6,2004,Classic Cars,UK,Small
2464.77,Shipped,33,3,7,2004,Classic Cars,Italy,Small
2634.94,Shipped,29,3,8,2004,Classic Cars,USA,Small
3625.16,Shipped,44,3,8,2004,Classic Cars,Switzerland,Medium
3788.4,Shipped,41,4,10,2003,Classic Cars,Germany,Medium
1832.6,Shipped,20,4,10,2004,Classic Cars,Germany,Small
2905.98,Shipped,37,4,11,2004,Classic Cars,USA,Small
2900.0,Shipped,29,4,11,2004,Classic Cars,USA,Small
3599.75,Shipped,55,4,11,2004,Classic Cars,Australia,Medium
2200.0,Shipped,22,1,1,2005,Classic Cars,Finland,Medium
2100.56,Shipped,31,1,2,2005,Classic Cars,Finland,Small
3881.7799999999997,Shipped,49,1,3,2005,Classic Cars,Sweden,Medium
4509.12,Shipped,61,2,4,2005,Classic Cars,France,Medium
3273.2700000000004,Shipped,39,2,5,2005,Classic Cars,Austria,Medium
3800.0,Shipped,38,1,3,2003,Classic Cars,USA,Medium
3100.0,Shipped,31,2,5,2003,Classic Cars,France,Medium
3600.0,Shipped,36,3,7,2003,Classic Cars,France,Medium
2500.0,Shipped,25,3,9,2003,Classic Cars,Australia,Medium
4800.0,Shipped,48,4,10,2003,Classic Cars,Denmark,Medium
3500.0,Shipped,35,4,11,2003,Classic Cars,Canada,Medium
2100.0,Shipped,21,4,11,2003,Classic Cars,Norway,Medium
4700.0,Shipped,47,4,11,2003,Classic Cars,USA,Large
3800.0,Shipped,38,4,12,2003,Classic Cars,USA,Medium
4100.0,Shipped,41,1,1,2004,Classic Cars,Spain,Medium
2400.0,Shipped,24,1,2,2004,Classic Cars,USA,Medium
3700.0,Shipped,37,2,4,2004,Classic Cars,Japan,Medium
3300.0,Cancelled,33,2,6,2004,Classic Cars,UK,Medium
4900.0,Shipped,49,3,7,2004,Classic Cars,Italy,Medium
2900.0,Shipped,29,3,8,2004,Classic Cars,USA,Medium
2400.0,Shipped,24,3,8,2004,Classic Cars,Switzerland,Medium
4700.0,Shipped,47,4,10,2003,Classic Cars,Norway,Large
2400.0,Shipped,24,4,10,2004,Classic Cars,Germany,Medium
2500.0,Shipped,25,4,11,2004,Classic Cars,USA,Medium
974.0999999999999,Shipped,30,4,11,2004,Classic Cars,USA,Small
2200.0,Shipped,22,4,11,2004,Classic Cars,Australia,Medium
1746.6299999999999,Shipped,27,4,12,2004,Classic Cars,France,Small
3400.0,Shipped,34,1,1,2005,Classic Cars,Belgium,Medium
3600.0,Shipped,36,1,2,2005,Classic Cars,Finland,Medium
1463.6999999999998,Shipped,34,1,3,2005,Classic Cars,USA,Small
4800.0,Disputed,48,2,4,2005,Classic Cars,Denmark,Large
3400.0,Shipped,34,2,5,2005,Classic Cars,Austria,Medium
2400.0,Shipped,24,1,1,2003,Classic Cars,Spain,Medium
4600.0,Shipped,46,2,4,2003,Classic Cars,USA,Large
4500.0,Shipped,45,2,6,2003,Classic Cars,USA,Large
3900.0,Shipped,39,3,8,2003,Classic Cars,Finland,Medium
4300.0,Shipped,43,3,9,2003,Classic Cars,Finland,Large
2900.0,Shipped,29,4,10,2003,Classic Cars,Singapore,Medium
2000.0,Shipped,20,4,11,2003,Classic Cars,Italy,Medium
4600.0,Shipped,46,4,11,2003,Classic Cars,Spain,Large
2700.0,Shipped,27,4,11,2003,Classic Cars,USA,Medium
4400.0,Shipped,44,4,12,2003,Classic Cars,USA,Large
4300.0,Shipped,43,1,2,2004,Classic Cars,USA,Large
4900.0,Shipped,49,1,3,2004,Classic Cars,Germany,Large
4000.0,Shipped,40,2,5,2004,Classic Cars,Spain,Medium
3000.0,Shipped,30,2,6,2004,Classic Cars,Singapore,Medium
5000.0,Shipped,50,3,7,2004,Classic Cars,USA,Large
2300.0,Shipped,23,3,8,2004,Classic Cars,USA,Medium
2600.0,Shipped,26,3,9,2004,Classic Cars,USA,Medium
2700.0,Shipped,27,4,10,2004,Classic Cars,USA,Medium
4200.0,Shipped,42,4,10,2004,Classic Cars,Denmark,Medium
4700.0,Shipped,47,4,11,2004,Classic Cars,USA,Large
4900.0,Shipped,49,4,11,2004,Classic Cars,France,Large
3800.0,Shipped,38,4,12,2004,Classic Cars,USA,Medium
2000.0,Shipped,20,4,12,2004,Classic Cars,Spain,Small
2500.0,Shipped,25,1,1,2005,Classic Cars,USA,Small
2200.0,Shipped,25,1,2,2005,Classic Cars,USA,Small
4100.0,Shipped,41,2,5,2005,Classic Cars,Spain,Medium
2800.0,In Process,28,2,5,2005,Classic Cars,France,Medium
3390.0,Shipped,50,1,1,2003,Vintage Cars,USA,Medium
1608.0,Shipped,32,1,3,2003,Vintage Cars,UK,Small
2262.96,Shipped,42,2,5,2003,Vintage Cars,USA,Small
1496.6399999999999,Shipped,24,3,9,2003,Vintage Cars,USA,Small
1879.7400000000002,Shipped,27,4,10,2003,Vintage Cars,USA,Small
1495.26,Shipped,26,4,11,2003,Vintage Cars,Italy,Small
2323.7,Shipped,38,4,11,2003,Vintage Cars,USA,Small
2491.86,Shipped,42,4,11,2003,Vintage Cars,Australia,Small
1643.12,Shipped,23,4,12,2003,Vintage Cars,USA,Small
1322.16,Shipped,21,1,1,2004,Vintage Cars,Spain,Small
1423.8,Shipped,28,1,3,2004,Vintage Cars,France,Small
2397.4500000000003,Shipped,33,2,4,2004,Vintage Cars,France,Small
1574.0,Shipped,25,3,8,2004,Vintage Cars,Italy,Small
1729.0,Shipped,28,3,9,2004,Vintage Cars,Singapore,Small
2255.84,Shipped,46,4,10,2004,Vintage Cars,Spain,Small
1834.5,Shipped,30,4,10,2004,Vintage Cars,USA,Small
3201.5,Shipped,38,4,11,2004,Vintage Cars,UK,Medium
2276.3999999999996,Shipped,40,4,11,2004,Vintage Cars,France,Small
4500.0,Resolved,45,1,1,2005,Vintage Cars,USA,Large
1331.1,Shipped,27,1,2,2005,Vintage Cars,Spain,Small
3051.3,On Hold,42,2,4,2005,Vintage Cars,USA,Medium
2288.52,In Process,36,2,5,2005,Vintage Cars,Australia,Small
2900.0,Shipped,29,1,1,2003,Trucks and Buses,Spain,Medium
3900.0,Shipped,39,2,4,2003,Trucks and Buses,France,Medium
4500.0,Shipped,45,2,6,2003,Trucks and Buses,USA,Medium
4700.0,Shipped,47,3,8,2003,Trucks and Buses,Finland,Medium
4900.0,Shipped,49,3,9,2003,Trucks and Buses,Finland,Medium
4600.0,Shipped,46,4,10,2003,Trucks and Buses,Singapore,Medium
4800.0,Shipped,48,4,11,2003,Trucks and Buses,UK,Medium
4600.0,Shipped,46,4,11,2003,Trucks and Buses,Spain,Medium
3500.0,Shipped,35,4,11,2003,Trucks and Buses,USA,Medium
4300.0,Shipped,43,4,12,2003,Trucks and Buses,USA,Medium
2600.0,Shipped,26,1,3,2004,Trucks and Buses,USA,Medium
2159.96,Shipped,22,2,5,2004,Trucks and Buses,Spain,Small
3379.94,Shipped,34,2,6,2004,Trucks and Buses,Singapore,Medium
5000.0,Shipped,50,3,7,2004,Trucks and Buses,USA,Medium
4800.0,Shipped,48,3,8,2004,Trucks and Buses,USA,Medium
4100.0,Shipped,41,3,9,2004,Trucks and Buses,USA,Medium
3600.0,Shipped,36,4,10,2004,Trucks and Buses,USA,Medium
2900.0,Shipped,29,4,10,2004,Trucks and Buses,Canada,Medium
1236.84,Shipped,33,4,11,2004,Trucks and Buses,USA,Small
4600.0,On Hold,46,4,11,2004,Trucks and Buses,Sweden,Medium
3800.0,Shipped,38,4,12,2004,Trucks and Buses,USA,Medium
728.4000000000001,Shipped,20,4,12,2004,Trucks and Buses,Spain,Small
2200.0,Shipped,22,1,1,2005,Trucks and Buses,Australia,Medium
2700.0,Shipped,27,1,2,2005,Trucks and Buses,Spain,Medium
5498.08,Shipped,56,2,5,2005,Trucks and Buses,Spain,Medium
3777.58,In Process,38,2,5,2005,Trucks and Buses,France,Medium
2500.0,Shipped,25,1,1,2003,Vintage Cars,Germany,Medium
3300.0,Shipped,33,1,3,2003,Vintage Cars,UK,Medium
4200.0,Shipped,42,2,5,2003,Vintage Cars,USA,Medium
3300.0,Shipped,33,3,9,2003,Vintage Cars,USA,Medium
3800.0,Shipped,38,4,10,2003,Vintage Cars,USA,Medium
3100.0,Shipped,31,4,11,2003,Vintage Cars,Italy,Medium
2000.0,Shipped,20,4,11,2003,Vintage Cars,USA,Small
4400.0,Shipped,44,4,11,2003,Vintage Cars,Australia,Medium
2600.0,Shipped,26,4,12,2003,Vintage Cars,USA,Medium
2700.0,Shipped,27,1,1,2004,Vintage Cars,Spain,Medium
4600.0,Shipped,46,1,3,2004,Vintage Cars,France,Large
4700.0,Shipped,47,2,4,2004,Vintage Cars,USA,Medium
3700.0,Shipped,37,3,8,2004,Vintage Cars,Italy,Medium
3100.0,Shipped,31,3,9,2004,Vintage Cars,Singapore,Medium
2400.0,Shipped,24,4,10,2004,Vintage Cars,France,Small
3100.0,Shipped,31,4,10,2004,Vintage Cars,USA,Medium
5000.0,Shipped,50,4,11,2004,Vintage Cars,USA,Large
2264.15,Shipped,35,4,11,2004,Vintage Cars,UK,Small
3000.0,Shipped,30,4,11,2004,Vintage Cars,France,Medium
2900.0,Shipped,29,4,12,2004,Vintage Cars,France,Medium
2700.0,Resolved,27,1,1,2005,Vintage Cars,USA,Medium
4000.0,Shipped,40,1,2,2005,Vintage Cars,Spain,Medium
3068.69,Shipped,31,1,3,2005,Vintage Cars,USA,Medium
600.0,Shipped,6,2,4,2005,Vintage Cars,Singapore,Small
4500.0,In Process,45,2,5,2005,Vintage Cars,Australia,Medium
1189.98,Shipped,22,1,1,2003,Trucks and Buses,Norway,Small
3090.15,Shipped,45,2,4,2003,Trucks and Buses,France,Medium
2795.8599999999997,Shipped,43,2,5,2003,Trucks and Buses,Spain,Small
2851.54,Shipped,46,3,7,2003,Trucks and Buses,USA,Small
2701.92,Shipped,39,3,9,2003,Trucks and Buses,Finland,Small
2204.1,Shipped,31,4,10,2003,Trucks and Buses,Singapore,Small
2840.48,Shipped,41,4,11,2003,Trucks and Buses,UK,Small
2647.04,Shipped,44,4,11,2003,Trucks and Buses,Spain,Small
3172.0499999999997,Shipped,45,4,11,2003,Trucks and Buses,France,Medium
2585.93,Shipped,37,4,12,2003,Trucks and Buses,USA,Small
2148.3,Shipped,35,1,2,2004,Trucks and Buses,Singapore,Small
1667.3999999999999,Shipped,28,1,3,2004,Trucks and Buses,USA,Small
1859.7,Shipped,30,2,5,2004,Trucks and Buses,Spain,Small
1476.6,Shipped,30,2,6,2004,Trucks and Buses,Singapore,Small
1732.0,Shipped,25,3,7,2004,Trucks and Buses,USA,Small
1674.1699999999998,Shipped,29,3,8,2004,Trucks and Buses,USA,Small
1500.98,Shipped,26,3,9,2004,Trucks and Buses,Sweden,Small
2192.68,Shipped,41,4,10,2004,Trucks and Buses,USA,Small
1797.58,Shipped,34,4,10,2004,Trucks and Buses,Canada,Small
2142.35,Shipped,35,4,11,2004,Trucks and Buses,USA,Small
2086.92,On Hold,34,4,11,2004,Trucks and Buses,Sweden,Small
5000.0,Shipped,50,4,11,2004,Trucks and Buses,Australia,Medium
2541.59,Shipped,41,4,12,2004,Trucks and Buses,USA,Small
2130.92,Shipped,22,1,1,2005,Trucks and Buses,Australia,Small
1701.6999999999998,Shipped,35,1,2,2005,Trucks and Buses,USA,Small
1694.0,Shipped,44,1,3,2005,Trucks and Buses,Australia,Small
2913.53,Shipped,47,2,5,2005,Trucks and Buses,Spain,Small
935.18,In Process,19,2,5,2005,Trucks and Buses,France,Small
3073.26,Shipped,34,1,2,2003,Planes,Italy,Medium
2082.4900000000002,Shipped,29,2,4,2003,Planes,Australia,Small
3394.23,Shipped,49,2,6,2003,Planes,Spain,Medium
2559.6,Shipped,30,3,8,2003,Planes,USA,Small
1490.1599999999999,Shipped,21,4,10,2003,Planes,USA,Small
3844.0,Shipped,50,1,1,2004,Planes,Japan,Medium
4700.0,Shipped,47,1,2,2004,Planes,Australia,Medium
1824.72,Shipped,24,2,4,2004,Planes,Canada,Small
2668.6800000000003,Shipped,27,2,5,2004,Planes,USA,Small
2843.61,Shipped,33,2,6,2004,Planes,USA,Small
3163.65,Shipped,35,3,7,2004,Planes,France,Medium
2226.11,Shipped,31,3,8,2004,Planes,Norway,Small
2069.75,Shipped,25,3,9,2004,Planes,Ireland,Small
2235.3300000000004,Shipped,27,4,10,2004,Planes,USA,Small
3100.0,Shipped,31,4,11,2004,Planes,USA,Medium
4500.0,Resolved,45,4,11,2004,Planes,Denmark,Medium
2700.0,Shipped,27,4,11,2004,Planes,Japan,Small
2700.0,Shipped,27,4,12,2004,Planes,USA,Medium
2909.3399999999997,Shipped,42,1,2,2005,Planes,Australia,Small
1570.1699999999998,Resolved,21,1,3,2005,Planes,Spain,Small
2613.92,Shipped,34,1,3,2005,Planes,France,Small
3193.26,On Hold,42,2,4,2005,Planes,USA,Medium
1482.6000000000001,Shipped,15,2,5,2005,Planes,Italy,Small
2055.23,Shipped,29,1,2,2003,Motorcycles,USA,Small
2674.9,Shipped,46,2,4,2003,Motorcycles,Australia,Small
1853.4,Shipped,30,3,7,2003,Motorcycles,France,Small
1490.1000000000001,Shipped,30,3,8,2003,Motorcycles,USA,Small
2162.16,Shipped,42,4,10,2003,Motorcycles,USA,Small
2814.28,Shipped,46,4,10,2003,Motorcycles,USA,Small
1605.0,Shipped,25,4,11,2003,Motorcycles,France,Small
2093.44,Shipped,32,4,11,2003,Motorcycles,Norway,Small
1944.3000000000002,Shipped,30,4,12,2003,Motorcycles,USA,Small
1986.8000000000002,Shipped,40,1,1,2004,Motorcycles,Japan,Small
1695.96,Shipped,28,1,2,2004,Motorcycles,Australia,Small
1281.56,Shipped,23,2,4,2004,Motorcycles,USA,Small
1774.22,Shipped,29,2,5,2004,Motorcycles,USA,Small
1997.5,Shipped,34,2,6,2004,Motorcycles,USA,Small
2353.2000000000003,Shipped,37,3,7,2004,Motorcycles,France,Small
981.2,Shipped,20,3,8,2004,Motorcycles,USA,Small
1550.72,Shipped,32,3,9,2004,Motorcycles,France,Small
1771.0600000000002,Shipped,34,4,10,2004,Motorcycles,USA,Small
2213.4,Shipped,42,4,11,2004,Motorcycles,USA,Small
3800.0,Shipped,38,4,11,2004,Motorcycles,USA,Medium
